
127.0.0.1 - - [14/Jan/2015:01:32:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:33:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:34:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:35:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:36:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:37:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
192.168.2.101 - - [14/Jan/2015:01:37:03 +0800] "GET /test.pefcgi HTTP/1.1" 502 611 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
192.168.2.101 - - [14/Jan/2015:01:37:03 +0800] "GET /favicon.ico HTTP/1.1" 404 584 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
127.0.0.1 - - [14/Jan/2015:01:38:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:39:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:40:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:41:02 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
192.168.2.101 - - [14/Jan/2015:01:41:38 +0800] "GET /test.pefcgi HTTP/1.1" 502 611 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
192.168.2.101 - - [14/Jan/2015:01:41:38 +0800] "GET /favicon.ico HTTP/1.1" 404 584 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
127.0.0.1 - - [14/Jan/2015:01:42:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:43:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:44:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:45:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
192.168.2.101 - - [14/Jan/2015:01:45:03 +0800] "GET /test.pefcgi HTTP/1.1" 502 611 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
192.168.2.101 - - [14/Jan/2015:01:45:03 +0800] "GET /favicon.ico HTTP/1.1" 404 584 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
192.168.2.101 - - [14/Jan/2015:01:45:11 +0800] "GET /test.pefcgi HTTP/1.1" 502 611 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
192.168.2.101 - - [14/Jan/2015:01:45:11 +0800] "GET /favicon.ico HTTP/1.1" 404 584 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
127.0.0.1 - - [14/Jan/2015:01:46:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
